ticket_id,created_at,resolved_at,category,resolution_hours,description
TICK-01396,2024-06-16 14:58:00,2024-06-17 02:58:19.325358,Feature Usage,12.00536815490373,"""I'm having trouble figuring out how to use the new collaboration feature in the app. I've read the instructions, but I still can't seem to get it to work properly. Can someone walk me through the steps or provide some additional guidance on using this feature?""

""I noticed that there seems to be a limitation with the export function in the software. It's only allowing me to export a certain number of records at a time, but I need to be able to export larger batches. Is there a way to adjust this setting or override the limitation?"""
TICK-04300,2024-06-16 15:33:00,2024-06-16 20:58:56.943578,Performance/Speed,5.432484327359071,"""The website is taking an unusually long time to load, and sometimes I am experiencing timeouts when trying to access certain pages. It's really impacting my ability to get work done efficiently. Can you please look into this and help me understand what might be causing the slow performance?"""
TICK-03945,2024-06-16 15:53:00,2024-06-17 11:27:22.690416,Integration/API,19.57296956000191,"""I'm trying to set up our account with a new software system, but I'm encountering some errors when trying to integrate the API. I've double-checked the documentation and followed the instructions, but it's still not working. Can someone help me troubleshoot and make sure everything is configured correctly?"""
TICK-02079,2024-06-16 16:19:00,2024-06-17 13:30:40.525079,Feature Usage,21.19459029960151,"""I'm having trouble figuring out how to use the new collaboration feature in the app. Can you provide a step-by-step guide or point me to a tutorial? I need to start using this feature for a project due next week and I'm feeling a bit lost."""
TICK-02143,2024-06-16 16:33:00,2024-06-16 22:55:31.315140,Billing/Subscription,6.375365316624882,"""I was charged twice for my subscription this month and would like a refund for the extra payment. I also need help upgrading my current plan to access additional features. Thank you for your assistance."""
TICK-01255,2024-06-16 19:00:00,2024-06-17 13:17:22.805472,Billing/Subscription,18.289668186652865,"""I was charged incorrectly for my subscription and need assistance sorting out the discrepancy. I noticed a higher amount than usual on my recent bill and would like to understand why. Thank you for your help in resolving this matter."""
TICK-02949,2024-06-16 22:53:00,2024-06-17 03:01:09.308787,Feature Usage,4.135919107367477,"""I'm having trouble figuring out how to use the new tagging feature in the app. I've tried following the instructions in the help section, but I still can't seem to get it to work. Can you provide any additional tips or examples on how to properly use this feature?"""
TICK-01901,2024-06-16 23:41:00,2024-06-17 00:54:30.081647,Integration/API,1.2250226796708406,"""I'm trying to set up the integration with our CRM system, but I keep getting an error message when I try to connect the two platforms. I've double-checked the API credentials and followed the integration instructions, but it's still not working. Can you please help me troubleshoot this issue and get the integration up and running?"""
TICK-00304,2024-06-17 05:32:00,2024-06-17 15:01:24.945979,Feature Usage,9.490262771993173,"""I'm struggling to figure out how to use the new tagging feature in the app. Can someone guide me through the process of adding and organizing tags? I've tried following the instructions in the help section, but I still can't seem to get it right."""
TICK-01885,2024-06-17 05:45:00,2024-06-18 02:59:04.760792,Billing/Subscription,21.23465577567077,"I recently upgraded my subscription plan, but I noticed that I was still being charged at the old rate. Can you please help me sort out the billing discrepancy and ensure that I am billed correctly based on my upgraded plan? Thank you."
TICK-01188,2024-06-17 08:08:00,2024-06-18 02:00:33.269039,Authentication/Login,17.87590806644667,"""I'm unable to log into my account even after several attempts to reset my password. I keep getting an error message when I try to enter the authentication code sent to my phone. Can you help me resolve this issue as soon as possible?"""
TICK-03677,2024-06-17 08:41:00,2024-06-18 08:38:08.905639,Authentication/Login,23.952473788641274,"""I'm having trouble logging into my account. I've tried resetting my password multiple times but still can't get in. It keeps showing me an error message saying my credentials are incorrect, but I'm certain I am using the correct information. Can you please assist me with resolving this issue?"""
TICK-03152,2024-06-17 08:44:00,2024-06-17 19:27:15.344881,Authentication/Login,10.720929133583876,"""I'm unable to log into my account even after multiple password reset attempts. I keep getting an error message saying my account has been locked. Can you please help me regain access to my account as soon as possible?"""
TICK-03400,2024-06-17 08:55:00,2024-06-18 01:35:03.266392,Authentication/Login,16.667573997897023,"""I'm having trouble logging into my account. I've tried resetting my password multiple times, but I'm not receiving the reset email. I need help accessing my account as soon as possible."""
TICK-04069,2024-06-17 09:26:00,2024-06-18 03:11:13.360550,Billing/Subscription,17.753711263890434,I was charged for my subscription twice this month and would like to dispute the second charge. I have already checked my bank statement and confirmed that the additional charge was indeed made. Can you please look into this and refund the extra amount? Thank you.
TICK-03590,2024-06-17 09:50:00,2024-06-18 01:19:21.725957,Feature Usage,15.489368321354723,"""I'm having trouble figuring out how to track my weekly progress on the dashboard. I've tried following the instructions from the user guide, but I'm still not sure if I'm doing it right. Can someone help me understand how to use this feature effectively?"""
TICK-03807,2024-06-17 09:59:00,2024-06-18 00:13:58.167299,Authentication/Login,14.249490916293242,"""I can't remember my password and the reset link isn't working for me. I've tried a few times and even checked my spam folder, but I'm not receiving any reset emails. Can someone help me regain access to my account?""

""I'm having trouble with my MFA code - it's not coming through to my phone when I try to log in. I've checked my phone's settings and everything seems to be in order, so I'm not sure what's causing the issue. Can you assist me with this problem?"""
TICK-02391,2024-06-17 10:31:00,2024-06-17 15:29:35.462089,Authentication/Login,4.976517247044094,"""I'm having trouble accessing my account. I've tried resetting my password multiple times but still can't log in. I keep getting an error message saying my account is locked. Can someone please help me resolve this issue?"""
